CSDUID,CSD,Period,IndicatorSummaryDescription,Air Quality Health Index,Health Risk,UnitOfMeasure,OriginalValue
4810058,Lamont County,2015,Air Quality (percent high-quality hours),5,Moderate Quality,,0.01120
4810058,Lamont County,2016,Air Quality (percent high-quality hours),5,Moderate Quality,,0.00377
4810058,Lamont County,2017,Air Quality (percent high-quality hours),5,Moderate Quality,,0.00317
4810058,Lamont County,2018,Air Quality (percent high-quality hours),5,Moderate Quality,,0.01262
4810058,Lamont County,2019,Air Quality (percent high-quality hours),5,Moderate Quality,,0.00556
4810058,Lamont County,2020,Air Quality (percent high-quality hours),5,Moderate Quality,,0.00099
4810058,Lamont County,2021,Air Quality (percent high-quality hours),5,Moderate Quality,,0.00389
4810058,Lamont County,2022,Air Quality (percent high-quality hours),5,Moderate Quality,,0.00690
4814003,Yellowhead County,2011,Air Quality (percent high-quality hours),5,Moderate Quality,,0.00031
4814003,Yellowhead County,2012,Air Quality (percent high-quality hours),5,Moderate Quality,,0.00190
4814003,Yellowhead County,2013,Air Quality (percent high-quality hours),5,Moderate Quality,,0.00047
4814003,Yellowhead County,2014,Air Quality (percent high-quality hours),5,Moderate Quality,,0.00285
4814003,Yellowhead County,2015,Air Quality (percent high-quality hours),5,Moderate Quality,,0.00659
4814003,Yellowhead County,2016,Air Quality (percent high-quality hours),5,Moderate Quality,,0.00117
4814003,Yellowhead County,2017,Air Quality (percent high-quality hours),5,Moderate Quality,,0.00514
4814003,Yellowhead County,2018,Air Quality (percent high-quality hours),5,Moderate Quality,,0.00502
4814003,Yellowhead County,2019,Air Quality (percent high-quality hours),5,Moderate Quality,,0.00191
4814003,Yellowhead County,2020,Air Quality (percent high-quality hours),5,Moderate Quality,,0.00106
4814003,Yellowhead County,2021,Air Quality (percent high-quality hours),5,Moderate Quality,,0.00417
4814003,Yellowhead County,2022,Air Quality (percent high-quality hours),5,Moderate Quality,,0.00150
4808011,Red Deer,2011,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00644
4808011,Red Deer,2012,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00012
4808011,Red Deer,2013,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00860
4808011,Red Deer,2014,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00163
4808011,Red Deer,2015,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00034
4808011,Red Deer,2017,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00057
4808011,Red Deer,2018,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00548
4808011,Red Deer,2019,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00057
4808011,Red Deer,2021,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00091
4808011,Red Deer,2022,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00103
4811056,Fort Saskatchewan,2011,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00419
4811056,Fort Saskatchewan,2012,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00154
4811056,Fort Saskatchewan,2013,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00644
4811056,Fort Saskatchewan,2014,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00203
4811056,Fort Saskatchewan,2015,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00269
4811056,Fort Saskatchewan,2016,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00038
4811056,Fort Saskatchewan,2017,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00038
4811056,Fort Saskatchewan,2018,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00586
4811056,Fort Saskatchewan,2019,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00841
4811056,Fort Saskatchewan,2020,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00221
4811056,Fort Saskatchewan,2021,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00194
4811056,Fort Saskatchewan,2022,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00412
4811061,Edmonton,2011,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00617
4811061,Edmonton,2012,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00194
4811061,Edmonton,2013,Air Quality (percent high-quality hours),6,Moderate Quality,,0.01153
4811061,Edmonton,2014,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00114
4811061,Edmonton,2015,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00080
4811061,Edmonton,2016,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00011
4811061,Edmonton,2017,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00343
4811061,Edmonton,2018,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00891
4811061,Edmonton,2019,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00731
4811061,Edmonton,2020,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00319
4811061,Edmonton,2021,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00148
4811061,Edmonton,2022,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00171
4802012,Lethbridge,2011,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00089
4802012,Lethbridge,2012,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00016
4802012,Lethbridge,2015,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00292
4802012,Lethbridge,2017,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00433
4802012,Lethbridge,2018,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00971
4802012,Lethbridge,2019,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00024
4802012,Lethbridge,2021,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00359
4802012,Lethbridge,2022,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00102
4802031,Newell County,2021,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00565
4802031,Newell County,2022,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00012
4809010,Caroline,2011,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00049
4809010,Caroline,2014,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00035
4809010,Caroline,2015,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00036
4809010,Caroline,2016,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00012
4809010,Caroline,2017,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00246
4809010,Caroline,2018,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00306
4809010,Caroline,2019,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00035
4809010,Caroline,2020,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00024
4809010,Caroline,2021,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00214
4809010,Caroline,2022,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00024
4806021,Airdrie,2017,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00499
4806021,Airdrie,2018,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00744
4806021,Airdrie,2019,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00260
4806021,Airdrie,2021,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00472
4806021,Airdrie,2022,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00220
4801006,Medicine Hat,2011,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00063
4801006,Medicine Hat,2012,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00035
4801006,Medicine Hat,2014,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00069
4801006,Medicine Hat,2015,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00387
4801006,Medicine Hat,2017,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00201
4801006,Medicine Hat,2018,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00617
4801006,Medicine Hat,2019,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00071
4801006,Medicine Hat,2021,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00618
4801006,Medicine Hat,2022,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00035
4802021,"Taber, M.D.",2021,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00688
4802021,"Taber, M.D.",2022,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00057
4806001,Foothills No. 31,2022,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00047
4806016,Calgary,2011,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00571
4806016,Calgary,2012,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00216
4806016,Calgary,2013,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00241
4806016,Calgary,2014,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00217
4806016,Calgary,2015,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00080
4806016,Calgary,2016,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00046
4806016,Calgary,2017,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00468
4806016,Calgary,2018,Air Quality (percent high-quality hours),6,Moderate Quality,,0.01530
4806016,Calgary,2019,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00400
4806016,Calgary,2020,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00101
4806016,Calgary,2021,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00502
4806016,Calgary,2022,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00297
4817026,Northern Sunrise County,2021,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00027
4819054,Spirit River No. 133,2017,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00028
4819054,Spirit River No. 133,2018,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00171
4819012,Grande Prairie,2011,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00114
4819012,Grande Prairie,2012,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00012
4819012,Grande Prairie,2013,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00269
4819012,Grande Prairie,2014,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00364
4819012,Grande Prairie,2015,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00185
4819012,Grande Prairie,2016,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00081
4819012,Grande Prairie,2017,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00185
4819012,Grande Prairie,2018,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00643
4819012,Grande Prairie,2019,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00455
4819012,Grande Prairie,2020,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00071
4819012,Grande Prairie,2021,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00260
4819012,Grande Prairie,2022,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00245
4811032,Brazeau County,2019,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00163
4811032,Brazeau County,2021,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00046
4811032,Brazeau County,2022,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00012
4811034,Parkland County,2011,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00026
4811034,Parkland County,2012,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00012
4811034,Parkland County,2015,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00012
4811034,Parkland County,2017,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00173
4811034,Parkland County,2018,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00245
4811034,Parkland County,2019,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00104
4811034,Parkland County,2021,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00069
4811052,Strathcona County,2015,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00085
4811052,Strathcona County,2016,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00011
4811052,Strathcona County,2017,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00103
4811052,Strathcona County,2018,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00333
4811052,Strathcona County,2019,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00183
4811052,Strathcona County,2020,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00103
4811052,Strathcona County,2021,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00091
4811052,Strathcona County,2022,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00057
4811059,Sturgeon County,2017,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00024
4811059,Sturgeon County,2018,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00869
4811059,Sturgeon County,2019,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00381
4811059,Sturgeon County,2020,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00080
4811059,Sturgeon County,2021,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00058
4811059,Sturgeon County,2022,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00201
4811062,St. Albert,2016,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00065
4811062,St. Albert,2017,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00210
4811062,St. Albert,2018,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00916
4811062,St. Albert,2019,Air Quality (percent high-quality hours),6,Moderate Quality,,0.01059
4811062,St. Albert,2020,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00205
4811062,St. Albert,2021,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00036
4811062,St. Albert,2022,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00212
4816859,Fort Mackay,2011,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00208
4816859,Fort Mackay,2012,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00167
4816859,Fort Mackay,2013,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00035
4816859,Fort Mackay,2014,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00165
4816859,Fort Mackay,2015,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00101
4816859,Fort Mackay,2016,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00088
4816859,Fort Mackay,2017,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00100
4816859,Fort Mackay,2018,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00138
4816859,Fort Mackay,2019,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00099
4816859,Fort Mackay,2020,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00058
4816859,Fort Mackay,2021,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00070
4816859,Fort Mackay,2022,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00006
4815023,Canmore,2021,Air Quality (percent high-quality hours),6,Moderate Quality,,0.01969
4819006,Grande Prairie County No. 1,2011,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00114
4819006,Grande Prairie County No. 1,2012,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00012
4819006,Grande Prairie County No. 1,2013,Air Quality (percent high-quality hours),6,Moderate Quality,,0.00269
